sector,contract_type,barra,months_observed,avg_industrial_exposure_score,p90_industrial_exposure_score,max_industrial_exposure_score,priority_months,watchlist_months,low_info_months,spot_share,monthly_mwh,dominant_driver,watchlist_share,profile_priority_score,signal_stability_label_es
general_manufacturing,balanced_30pct_spot_ppa,GUADALUPE 60,36,46.36,55.36,57.13,0,0,0,0.3,10000,Nivel de precio,0.0,43.27,Estable
general_manufacturing,balanced_30pct_spot_ppa,PLANTA CASA GRANDE 13.8,1,46.26,46.26,46.26,0,0,0,0.3,10000,Nivel de precio,0.0,39.32,Sensible
general_manufacturing,balanced_30pct_spot_ppa,LA BREA 220,21,45.75,56.64,60.72,0,0,0,0.3,10000,Nivel de precio,0.0,43.85,Estable
general_manufacturing,balanced_30pct_spot_ppa,ILO1 138,36,44.83,53.67,57.66,0,0,0,0.3,10000,Nivel de precio,0.0,42.24,Estable
general_manufacturing,balanced_30pct_spot_ppa,TOQUEPALA 138,36,44.56,53.2,57.57,0,0,0,0.3,10000,Nivel de precio,0.0,41.99,Estable
general_manufacturing,balanced_30pct_spot_ppa,AYAVIRI 138,36,44.45,55.73,58.66,0,0,0,0.3,10000,Nivel de precio,0.0,42.74,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUNO 138,36,44.39,54.82,58.12,0,0,0,0.3,10000,Nivel de precio,0.0,42.4,Estable
general_manufacturing,balanced_30pct_spot_ppa,ILO ELP 138,36,44.24,53.11,57.17,0,0,0,0.3,10000,Nivel de precio,0.0,41.76,Estable
general_manufacturing,balanced_30pct_spot_ppa,CHICLAYO 220,36,44.14,53.39,54.9,0,0,0,0.3,10000,Nivel de precio,0.0,41.45,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUNO 220,36,43.94,54.47,57.69,0,0,0,0.3,10000,Nivel de precio,0.0,42.05,Estable
general_manufacturing,balanced_30pct_spot_ppa,ARICOTA2 138,36,43.82,52.6,56.85,0,0,0,0.3,10000,Nivel de precio,0.0,41.39,Estable
general_manufacturing,balanced_30pct_spot_ppa,CT ETEN 220,36,43.72,53.04,54.59,0,0,0,0.3,10000,Nivel de precio,0.0,41.12,Estable
general_manufacturing,balanced_30pct_spot_ppa,RECKA 220,36,43.7,53.21,54.35,0,0,0,0.3,10000,Nivel de precio,0.0,41.12,Estable
general_manufacturing,balanced_30pct_spot_ppa,ETEN 18,36,43.65,52.82,54.47,0,0,0,0.3,10000,Nivel de precio,0.0,41.02,Estable
general_manufacturing,balanced_30pct_spot_ppa,RECKA 18,36,43.64,53.02,54.21,0,0,0,0.3,10000,Nivel de precio,0.0,41.02,Estable
general_manufacturing,balanced_30pct_spot_ppa,BOTIFLACA 138,36,43.57,52.39,56.64,0,0,0,0.3,10000,Nivel de precio,0.0,41.2,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUERTO MALDONADO 10,36,43.56,56.86,61.1,0,0,0,0.3,10000,Nivel de precio,0.0,42.98,Estable
general_manufacturing,balanced_30pct_spot_ppa,LA NIÑA 220,36,43.4,52.35,55.06,0,0,0,0.3,10000,Nivel de precio,0.0,40.88,Estable
general_manufacturing,balanced_30pct_spot_ppa,ARICOTA 66,36,43.36,51.88,56.41,0,0,0,0.3,10000,Nivel de precio,0.0,40.95,Estable
general_manufacturing,balanced_30pct_spot_ppa,CHILINA 33,36,43.32,53.63,56.29,0,0,0,0.3,10000,Nivel de precio,0.0,41.35,Estable
general_manufacturing,balanced_30pct_spot_ppa,MOLLENDO 138,36,43.27,54.53,58.0,0,0,0,0.3,10000,Nivel de precio,0.0,41.81,Estable
general_manufacturing,balanced_30pct_spot_ppa,CACLIC 220,36,43.2,52.84,54.91,0,0,0,0.3,10000,Nivel de precio,0.0,40.89,Estable
general_manufacturing,balanced_30pct_spot_ppa,AZANGARO 138,36,43.05,54.72,57.9,0,0,0,0.3,10000,Nivel de precio,0.0,41.74,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUERTO MALDONADO 138,36,42.91,56.21,61.47,0,0,0,0.3,10000,Nivel de precio,0.0,42.58,Estable
general_manufacturing,balanced_30pct_spot_ppa,ARICOTA1 66,36,42.74,50.98,55.28,0,0,0,0.3,10000,Nivel de precio,0.0,40.27,Variable
general_manufacturing,balanced_30pct_spot_ppa,LOS HEROES 66,36,42.7,51.03,55.29,0,0,0,0.3,10000,Nivel de precio,0.0,40.27,Variable
general_manufacturing,balanced_30pct_spot_ppa,GUADALUPE 220,36,42.63,51.63,53.73,0,0,0,0.3,10000,Nivel de precio,0.0,40.15,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUCALLPA 60,36,42.58,51.31,58.22,0,0,0,0.3,10000,Nivel de precio,0.0,40.72,Estable
general_manufacturing,balanced_30pct_spot_ppa,CHILINA 138,36,42.57,52.31,56.13,0,0,0,0.3,10000,Nivel de precio,0.0,40.65,Variable
general_manufacturing,balanced_30pct_spot_ppa,CT PLANTA PUCALLPA 60,36,42.53,51.16,58.1,0,0,0,0.3,10000,Nivel de precio,0.0,40.64,Estable
general_manufacturing,balanced_30pct_spot_ppa,COMBAPATA 138,36,42.41,53.68,55.63,0,0,0,0.3,10000,Nivel de precio,0.0,40.85,Estable
general_manufacturing,balanced_30pct_spot_ppa,REPARTICIÓN 138,36,42.39,53.33,56.91,0,0,0,0.3,10000,Nivel de precio,0.0,40.94,Estable
general_manufacturing,balanced_30pct_spot_ppa,LOS HEROES 220,36,42.11,50.3,54.5,0,0,0,0.3,10000,Nivel de precio,0.0,39.7,Variable
general_manufacturing,balanced_30pct_spot_ppa,CUTERVO 138,36,42.06,52.25,55.38,0,0,0,0.3,10000,Nivel de precio,0.0,40.3,Estable
general_manufacturing,balanced_30pct_spot_ppa,PUCALLPA 138,36,41.99,50.89,57.4,0,0,0,0.3,10000,Nivel de precio,0.0,40.23,Estable
general_manufacturing,balanced_30pct_spot_ppa,CERRO VERDE 138,36,41.78,51.28,54.77,0,0,0,0.3,10000,Nivel de precio,0.0,39.84,Variable
general_manufacturing,balanced_30pct_spot_ppa,AGROLMOS 60,6,41.5,51.09,53.62,0,0,0,0.3,10000,Nivel de precio,0.0,39.49,Variable
general_manufacturing,balanced_30pct_spot_ppa,MOQUEGUA 138,36,41.27,49.75,53.64,0,0,0,0.3,10000,Nivel de precio,0.0,39.06,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTUARIO 138,36,41.0,50.94,54.74,0,0,0,0.3,10000,Nivel de precio,0.0,39.39,Variable
general_manufacturing,balanced_30pct_spot_ppa,PLANTA SAN JACINTO 13.8,36,40.93,49.6,52.72,0,0,0,0.3,10000,Nivel de precio,0.0,38.73,Variable
general_manufacturing,balanced_30pct_spot_ppa,MOQUEGUA 220,36,40.91,49.34,53.12,0,0,0,0.3,10000,Nivel de precio,0.0,38.71,Variable
general_manufacturing,balanced_30pct_spot_ppa,SOCABAYA 138,36,40.74,50.14,54.05,0,0,0,0.3,10000,Nivel de precio,0.0,38.97,Variable
general_manufacturing,balanced_30pct_spot_ppa,CAJAMARCA 220,36,40.7,50.91,51.88,0,0,0,0.3,10000,Nivel de precio,0.0,38.83,Variable
general_manufacturing,balanced_30pct_spot_ppa,ILO2 220,36,40.59,48.64,52.79,0,0,0,0.3,10000,Nivel de precio,0.0,38.34,Variable
general_manufacturing,balanced_30pct_spot_ppa,TRUJILLO 220,36,40.48,49.06,53.08,0,0,0,0.3,10000,Nivel de precio,0.0,38.44,Variable
general_manufacturing,balanced_30pct_spot_ppa,SOCABAYA 220,36,40.32,49.63,53.28,0,0,0,0.3,10000,Nivel de precio,0.0,38.54,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHARCANI VI 33,36,40.28,49.07,51.3,0,0,0,0.3,10000,Nivel de precio,0.0,38.09,Variable
general_manufacturing,balanced_30pct_spot_ppa,MONTALVO 220,36,39.92,48.71,52.54,0,0,0,0.3,10000,Nivel de precio,0.0,38.02,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARHUAQUERO 220,36,39.79,51.0,52.06,0,0,0,0.3,10000,Nivel de precio,0.0,38.46,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUALLIN60,21,39.49,51.34,54.18,0,0,0,0.3,10000,Nivel de precio,0.0,38.73,Sensible
general_manufacturing,balanced_30pct_spot_ppa,S.E. ILO4 500,36,39.14,47.82,51.34,0,0,0,0.3,10000,Nivel de precio,0.0,37.27,Variable
general_manufacturing,balanced_30pct_spot_ppa,AUCAYACU 138,36,38.83,50.52,54.33,0,0,0,0.3,10000,Nivel de precio,0.0,38.25,Variable
general_manufacturing,balanced_30pct_spot_ppa,RUBI 220,33,38.72,47.37,52.26,0,0,0,0.3,10000,Volatilidad,0.0,37.11,Variable
general_manufacturing,balanced_30pct_spot_ppa,BIOENERGIA 13.8,36,38.46,50.09,57.95,0,0,0,0.3,10000,Nivel de precio,0.0,38.52,Variable
general_manufacturing,balanced_30pct_spot_ppa,SAN JOSE 500,36,38.46,47.32,50.65,0,0,0,0.3,10000,Nivel de precio,0.0,36.73,Variable
general_manufacturing,balanced_30pct_spot_ppa,PUERTO BRAVO 500,36,38.32,47.3,50.25,0,0,0,0.3,10000,Nivel de precio,0.0,36.6,Variable
general_manufacturing,balanced_30pct_spot_ppa,DUNA HUAMBOS 34.5,31,38.24,49.96,54.56,0,0,0,0.3,10000,Nivel de precio,0.0,37.88,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHIMBOTE1 138,36,38.23,47.97,51.72,0,0,0,0.3,10000,Nivel de precio,0.0,36.96,Variable
general_manufacturing,balanced_30pct_spot_ppa,PUERTO BRAVO 18,36,38.2,47.14,50.12,0,0,0,0.3,10000,Nivel de precio,0.0,36.49,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHAPARRAL 138,18,38.18,47.57,49.6,0,0,0,0.3,10000,Volatilidad,0.0,36.51,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARHUAQUERO 10_S,24,37.81,50.55,51.97,0,0,0,0.3,10000,Nivel de precio,0.0,37.45,Variable
general_manufacturing,balanced_30pct_spot_ppa,LA RAMADA 220,36,37.79,48.74,50.26,0,0,0,0.3,10000,Nivel de precio,0.0,36.73,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHIMBOTE1 220,36,37.5,47.56,51.95,0,0,0,0.3,10000,Nivel de precio,0.0,36.56,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHARCANI I 33,36,37.18,47.02,50.65,0,0,0,0.3,10000,Nivel de precio,0.0,36.09,Variable
general_manufacturing,balanced_30pct_spot_ppa,QUENCORO 138,36,37.11,48.92,52.47,0,0,0,0.3,10000,Nivel de precio,0.0,36.8,Variable
general_manufacturing,balanced_30pct_spot_ppa,DOLORESPATA 138,36,36.87,48.76,52.31,0,0,0,0.3,10000,Nivel de precio,0.0,36.63,Variable
general_manufacturing,balanced_30pct_spot_ppa,QUITARACSA 220,36,35.87,47.81,50.1,0,0,0,0.3,10000,Nivel de precio,0.0,35.61,Variable
general_manufacturing,balanced_30pct_spot_ppa,MAZUCO138,36,35.67,52.14,58.77,0,0,0,0.3,10000,Volatilidad,0.0,37.9,Variable
general_manufacturing,balanced_30pct_spot_ppa,CACHIMAYO 138,36,35.55,47.32,51.82,0,0,0,0.3,10000,Nivel de precio,0.0,35.6,Variable
general_manufacturing,balanced_30pct_spot_ppa,SAN NICOLAS 13.8,36,35.22,44.12,57.42,0,0,0,0.3,10000,Prima de estrés,0.0,35.49,Variable
general_manufacturing,balanced_30pct_spot_ppa,ZAÑA 60,36,34.97,48.26,54.26,0,0,0,0.3,10000,Nivel de precio,0.0,35.94,Variable
general_manufacturing,balanced_30pct_spot_ppa,AGUAYTIA 138,36,34.71,48.15,52.49,0,0,0,0.3,10000,Nivel de precio,0.0,35.53,Variable
general_manufacturing,balanced_30pct_spot_ppa,TINGO MARIA 138,36,34.53,46.72,49.35,0,0,0,0.3,10000,Nivel de precio,0.0,34.62,Variable
general_manufacturing,balanced_30pct_spot_ppa,AGUAYTIA 22.9,36,34.34,47.62,51.66,0,0,0,0.3,10000,Nivel de precio,0.0,35.11,Variable
general_manufacturing,balanced_30pct_spot_ppa,AGUAYTIA 220,36,34.07,47.37,51.33,0,0,0,0.3,10000,Nivel de precio,0.0,34.87,Variable
general_manufacturing,balanced_30pct_spot_ppa,PURMACANA 20,36,34.07,45.79,50.84,0,0,0,0.3,10000,Nivel de precio,0.0,34.41,Variable
general_manufacturing,balanced_30pct_spot_ppa,SAN MARTIN 220,9,33.84,39.59,40.8,0,0,0,0.3,10000,Volatilidad,0.0,31.25,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHARCANI IV 33,36,33.33,45.54,49.28,0,0,0,0.3,10000,Ventanas críticas,0.0,33.78,Variable
general_manufacturing,balanced_30pct_spot_ppa,COTARUSE 220,36,33.03,43.95,50.31,0,0,0,0.3,10000,Ventanas críticas,0.0,33.4,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUALLANCA 138,36,32.95,45.1,50.53,0,0,0,0.3,10000,Nivel de precio,0.0,33.68,Variable
general_manufacturing,balanced_30pct_spot_ppa,PAQUILLUSI 220,9,32.76,42.18,48.08,0,0,0,0.3,10000,Volatilidad,0.0,32.5,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUANUCO 138,36,32.46,43.67,48.12,0,0,0,0.3,10000,Nivel de precio,0.0,32.75,Variable
general_manufacturing,balanced_30pct_spot_ppa,PIEDRA BLANCA 34.5,36,31.65,43.93,48.38,0,0,0,0.3,10000,Nivel de precio,0.0,32.48,Variable
general_manufacturing,balanced_30pct_spot_ppa,SUNNY 220,4,31.59,36.48,36.91,0,0,0,0.3,10000,Volatilidad,0.0,28.87,Variable
general_manufacturing,balanced_30pct_spot_ppa,TUPURI 22.9,36,31.52,48.87,56.26,0,0,0,0.3,10000,Ventanas críticas,0.0,34.84,Variable
general_manufacturing,balanced_30pct_spot_ppa,SAN GABAN 138,36,31.4,48.24,55.1,0,0,0,0.3,10000,Ventanas críticas,0.0,34.45,Variable
general_manufacturing,balanced_30pct_spot_ppa,PARAMONGA NUEVA 220,36,30.88,41.34,50.11,0,0,0,0.3,10000,Ventanas críticas,0.0,31.75,Variable
general_manufacturing,balanced_30pct_spot_ppa,VIZCARRA 220,36,30.7,43.77,51.02,0,0,0,0.3,10000,Ventanas críticas,0.0,32.41,Variable
general_manufacturing,balanced_30pct_spot_ppa,PARAMONGA NUEVA 138,36,30.65,40.98,50.36,0,0,0,0.3,10000,Ventanas críticas,0.0,31.59,Variable
general_manufacturing,balanced_30pct_spot_ppa,OQUENDO 60,36,30.61,41.27,50.51,0,0,0,0.3,10000,Ventanas críticas,0.0,31.67,Variable
general_manufacturing,balanced_30pct_spot_ppa,PARAMONGA EXISTENTE 138,36,30.47,40.68,50.33,0,0,0,0.3,10000,Ventanas críticas,0.0,31.43,Variable
general_manufacturing,balanced_30pct_spot_ppa,MEDIO MUNDO 220,36,30.2,40.1,50.55,0,0,0,0.3,10000,Ventanas críticas,0.0,31.2,Variable
general_manufacturing,balanced_30pct_spot_ppa,PACHACHACA50,36,29.73,39.48,43.18,0,0,0,0.3,10000,Ventanas críticas,0.0,29.72,Variable
general_manufacturing,balanced_30pct_spot_ppa,MARCONA 220,36,29.03,37.27,44.1,0,0,0,0.3,10000,Ventanas críticas,0.0,28.99,Variable
general_manufacturing,balanced_30pct_spot_ppa,POROMA 220,36,28.99,36.18,43.74,0,0,0,0.3,10000,Ventanas críticas,0.0,28.65,Variable
general_manufacturing,balanced_30pct_spot_ppa,LOMERA 220,36,28.46,35.48,45.04,0,0,0,0.3,10000,Ventanas críticas,0.0,28.43,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTIAGO DE CAO 138,1,28.22,28.22,28.22,0,0,0,0.3,10000,Prima de estrés,0.0,23.99,Sensible
general_manufacturing,balanced_30pct_spot_ppa,HUACHO 220,36,28.21,36.8,44.38,0,0,0,0.3,10000,Ventanas críticas,0.0,28.55,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHAVARRIA 220,36,27.63,33.95,48.07,0,0,0,0.3,10000,Ventanas críticas,0.0,28.13,Variable
general_manufacturing,balanced_30pct_spot_ppa,ZAPALLAL 220,36,27.52,34.0,47.44,0,0,0,0.3,10000,Ventanas críticas,0.0,28.0,Variable
general_manufacturing,balanced_30pct_spot_ppa,MARCONA 60,27,27.52,33.63,38.12,0,0,2,0.3,10000,Ventanas críticas,0.0,26.51,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTA TERESA 220,36,27.44,40.43,47.13,0,0,0,0.3,10000,Ventanas críticas,0.0,29.52,Variable
general_manufacturing,balanced_30pct_spot_ppa,VENTANILLA 220,36,27.24,32.97,47.46,0,0,0,0.3,10000,Ventanas críticas,0.0,27.62,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARABAYLLO 220,36,27.16,33.78,47.16,0,0,0,0.3,10000,Ventanas críticas,0.0,27.74,Variable
general_manufacturing,balanced_30pct_spot_ppa,ICA 220,36,26.77,34.12,45.23,0,0,0,0.3,10000,Ventanas críticas,0.0,27.36,Variable
general_manufacturing,balanced_30pct_spot_ppa,FLAMENCO 220,26,26.68,33.2,37.37,0,0,0,0.3,10000,Ventanas críticas,0.0,25.91,Variable
general_manufacturing,balanced_30pct_spot_ppa,INDEPENDENCIA 60,36,26.64,32.94,46.65,0,0,0,0.3,10000,Ventanas críticas,0.0,27.22,Variable
general_manufacturing,balanced_30pct_spot_ppa,CT PISCO 60,36,26.64,32.94,46.65,0,0,0,0.3,10000,Ventanas críticas,0.0,27.22,Variable
general_manufacturing,balanced_30pct_spot_ppa,INDUSTRIALES 220,36,26.48,34.94,43.47,0,0,0,0.3,10000,Ventanas críticas,0.0,27.17,Variable
general_manufacturing,balanced_30pct_spot_ppa,CAJAMARQUILLA 220,36,26.38,32.45,46.37,0,0,0,0.3,10000,Ventanas críticas,0.0,26.94,Variable
general_manufacturing,balanced_30pct_spot_ppa,CT INDEPENDENCIA 60,36,26.15,32.28,46.11,0,0,0,0.3,10000,Ventanas críticas,0.0,26.76,Variable
general_manufacturing,balanced_30pct_spot_ppa,ERSUR 220,26,26.14,32.18,36.06,0,0,0,0.3,10000,Ventanas críticas,0.0,25.22,Variable
general_manufacturing,balanced_30pct_spot_ppa,NAZCA NUEVA 220,23,26.12,31.96,36.7,0,0,0,0.3,10000,Ventanas críticas,0.0,25.25,Variable
general_manufacturing,balanced_30pct_spot_ppa,PLANICIE 220,36,25.9,32.53,36.86,0,0,0,0.3,10000,Ventanas críticas,0.0,25.32,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTA ROSA 220,36,25.83,34.33,47.91,0,0,0,0.3,10000,Ventanas críticas,0.0,27.39,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHINCHA NUEVA 220,23,25.57,33.88,44.23,0,0,0,0.3,10000,Ventanas críticas,0.0,26.61,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARAPONGO 220,36,25.55,31.87,45.86,0,0,0,0.3,10000,Ventanas críticas,0.0,26.35,Variable
general_manufacturing,balanced_30pct_spot_ppa,INDEPENDENCIA 220,36,25.5,31.63,45.53,0,0,0,0.3,10000,Ventanas críticas,0.0,26.21,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUANCHOR 50,36,25.41,42.79,52.34,0,0,0,0.3,10000,Ventanas críticas,0.0,29.98,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHEVES 220,36,25.39,33.98,43.18,0,0,0,0.3,10000,Ventanas críticas,0.0,26.4,Variable
general_manufacturing,balanced_30pct_spot_ppa,MARAÑON 60,36,25.26,36.28,48.89,0,0,0,0.3,10000,Ventanas críticas,0.0,27.77,Variable
general_manufacturing,balanced_30pct_spot_ppa,MACHUPICCHU 138,36,25.13,39.36,44.93,0,0,0,0.3,10000,Ventanas críticas,0.0,27.89,Variable
general_manufacturing,balanced_30pct_spot_ppa,PARAGSHA2 138,36,24.82,33.34,43.12,0,0,0,0.3,10000,Ventanas críticas,0.0,25.97,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHEVES 13.8,36,24.55,33.28,42.87,0,0,0,0.3,10000,Ventanas críticas,0.0,25.8,Variable
general_manufacturing,balanced_30pct_spot_ppa,CAHUA138,36,24.19,33.5,50.29,0,0,0,0.3,10000,Ventanas críticas,0.0,26.81,Variable
general_manufacturing,balanced_30pct_spot_ppa,DESIERTO 220,35,23.83,29.19,43.11,0,0,0,0.3,10000,Ventanas críticas,0.0,24.49,Variable
general_manufacturing,balanced_30pct_spot_ppa,CANTERA 220,36,23.61,28.55,44.07,0,0,0,0.3,10000,Ventanas críticas,0.0,24.37,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUINCO 220,36,23.34,30.21,43.9,0,0,0,0.3,10000,Ventanas críticas,0.0,24.64,Variable
general_manufacturing,balanced_30pct_spot_ppa,CALLAHUANCA EDEGEL 220,36,23.33,27.56,35.12,0,0,0,0.3,10000,Ventanas críticas,0.0,22.65,Variable
general_manufacturing,balanced_30pct_spot_ppa,PUNTA LOMITAS II,36,23.32,27.76,33.62,0,0,0,0.3,10000,Ventanas críticas,0.0,22.48,Variable
general_manufacturing,balanced_30pct_spot_ppa,PUNTA LOMITAS I,36,23.29,27.86,32.15,0,0,0,0.3,10000,Ventanas críticas,0.0,22.27,Variable
general_manufacturing,balanced_30pct_spot_ppa,PARAGSHA2 220,36,22.99,32.25,41.73,0,0,0,0.3,10000,Ventanas críticas,0.0,24.67,Variable
general_manufacturing,balanced_30pct_spot_ppa,SAN JUAN 220,36,22.87,28.94,37.68,0,0,0,0.3,10000,Ventanas críticas,0.0,23.18,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUAMPANI 60,36,22.79,30.26,44.94,0,0,0,0.3,10000,Ventanas críticas,0.0,24.56,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUANZA 220,36,22.78,29.75,42.2,0,0,0,0.3,10000,Ventanas críticas,0.0,24.02,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHILCA500,36,22.56,27.81,32.34,0,0,0,0.3,10000,Ventanas críticas,0.0,21.96,Variable
general_manufacturing,balanced_30pct_spot_ppa,OLLEROS 500,36,22.24,27.56,32.72,0,0,0,0.3,10000,Ventanas críticas,0.0,21.81,Variable
general_manufacturing,balanced_30pct_spot_ppa,POMACOCHA 220,36,22.15,27.91,30.66,0,0,0,0.3,10000,Ventanas críticas,0.0,21.55,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTA ANA 138,6,21.99,26.78,30.03,0,0,0,0.3,10000,Ventanas críticas,0.0,21.09,Variable
general_manufacturing,balanced_30pct_spot_ppa,OROYA NUEVA 220,36,21.92,28.13,31.53,0,0,0,0.3,10000,Ventanas críticas,0.0,21.63,Variable
general_manufacturing,balanced_30pct_spot_ppa,FENIX 500,36,21.92,27.17,32.14,0,0,0,0.3,10000,Ventanas críticas,0.0,21.48,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHIRIBAMBA 220,22,21.77,26.94,33.69,0,0,0,0.3,10000,Ventanas críticas,0.0,21.58,Variable
general_manufacturing,balanced_30pct_spot_ppa,PACHACHACA 220,36,21.7,27.1,31.37,0,0,0,0.3,10000,Ventanas críticas,0.0,21.25,Variable
general_manufacturing,balanced_30pct_spot_ppa,ALTO PRADERAS 220,36,21.58,27.65,43.3,0,0,0,0.3,10000,Ventanas críticas,0.0,23.12,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARHUAMAYO 138,36,21.45,29.91,33.34,0,0,0,0.3,10000,Ventanas críticas,0.0,22.13,Variable
general_manufacturing,balanced_30pct_spot_ppa,MATUCANA 220,36,21.35,25.42,33.86,0,0,0,0.3,10000,Ventanas críticas,0.0,21.04,Variable
general_manufacturing,balanced_30pct_spot_ppa,ASIA 220,36,21.31,26.64,43.48,0,0,0,0.3,10000,Ventanas críticas,0.0,22.77,Variable
general_manufacturing,balanced_30pct_spot_ppa,YANANGO 220,36,21.26,27.09,33.43,0,0,0,0.3,10000,Ventanas críticas,0.0,21.36,Variable
general_manufacturing,balanced_30pct_spot_ppa,CS COENERGY 22.9,1,21.2,21.2,21.2,0,0,0,0.3,10000,Volatilidad,0.0,18.02,Variable
general_manufacturing,balanced_30pct_spot_ppa,MOYOPAMPA 60,36,21.05,26.98,32.62,0,0,0,0.3,10000,Ventanas críticas,0.0,21.11,Variable
general_manufacturing,balanced_30pct_spot_ppa,SANTA ISABEL 220,36,20.48,29.06,33.04,0,0,0,0.3,10000,Ventanas críticas,0.0,21.44,Variable
general_manufacturing,balanced_30pct_spot_ppa,OROYA NUEVA 50,36,20.23,27.58,31.3,0,0,0,0.3,10000,Ventanas críticas,0.0,20.69,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHAGLLA 220,36,19.74,29.88,32.08,0,0,0,0.3,10000,Ventanas críticas,0.0,21.16,Variable
general_manufacturing,balanced_30pct_spot_ppa,CONDORCOCHA 44,36,19.71,27.25,32.28,0,0,0,0.3,10000,Ventanas críticas,0.0,20.52,Variable
general_manufacturing,balanced_30pct_spot_ppa,CONDORCOCHA 138,36,19.37,26.76,32.17,0,0,0,0.3,10000,Ventanas críticas,0.0,20.23,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHILCA UNO 220,36,19.25,24.34,31.29,0,0,0,0.3,10000,Ventanas críticas,0.0,19.44,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHIMAY 220,36,19.12,24.36,30.35,0,0,0,0.3,10000,Ventanas críticas,0.0,19.25,Variable
general_manufacturing,balanced_30pct_spot_ppa,CARIPA 138,36,19.07,26.33,31.48,0,0,0,0.3,10000,Ventanas críticas,0.0,19.89,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUAYUCACHI 220,36,18.88,23.25,27.42,0,0,0,0.3,10000,Ventanas críticas,0.0,18.42,Variable
general_manufacturing,balanced_30pct_spot_ppa,CH OROYA 50,36,18.71,24.51,30.27,0,0,0,0.3,10000,Ventanas críticas,0.0,19.09,Variable
general_manufacturing,balanced_30pct_spot_ppa,LAS FLORES 220,36,18.61,23.91,31.03,0,0,0,0.3,10000,Ventanas críticas,0.0,19.01,Variable
general_manufacturing,balanced_30pct_spot_ppa,HUANCAVELICA 220,36,18.58,22.99,28.79,0,0,0,0.3,10000,Ventanas críticas,0.0,18.42,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHILCA DOS 13.8,36,18.35,23.94,30.31,0,0,0,0.3,10000,Ventanas críticas,0.0,18.79,Variable
general_manufacturing,balanced_30pct_spot_ppa,YAUPI 138,36,18.28,25.84,32.63,0,0,0,0.3,10000,Ventanas críticas,0.0,19.58,Variable
general_manufacturing,balanced_30pct_spot_ppa,CALLAHUANCA 60,36,18.2,23.88,32.91,0,0,0,0.3,10000,Ventanas críticas,0.0,19.1,Variable
general_manufacturing,balanced_30pct_spot_ppa,CERRO DEL AGUILA 220,36,17.94,23.34,27.53,0,0,0,0.3,10000,Ventanas críticas,0.0,18.04,Variable
general_manufacturing,balanced_30pct_spot_ppa,CHILCA REP 220,36,17.75,23.42,30.11,0,0,0,0.3,10000,Ventanas críticas,0.0,18.36,Variable
general_manufacturing,balanced_30pct_spot_ppa,LA VIRGEN 138,36,17.5,24.72,30.22,0,0,0,0.3,10000,Ventanas críticas,0.0,18.59,Variable
general_manufacturing,balanced_30pct_spot_ppa,YAUPI13.8,36,17.48,24.62,31.96,0,0,0,0.3,10000,Ventanas críticas,0.0,18.82,Variable
general_manufacturing,balanced_30pct_spot_ppa,YARUCAYA 13.8,36,16.72,21.87,33.66,0,0,0,0.3,10000,Ventanas críticas,0.0,18.04,Variable
general_manufacturing,balanced_30pct_spot_ppa,CAMPO ARMIÑO 220,36,16.03,20.01,22.23,0,0,0,0.3,10000,Ventanas críticas,0.0,15.55,Variable
